Date,Close,High,Low,Open,Volume,Return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_ma_5,return_ma_10,volatility_5,volatility_10,volatility_20,target_direction,target_return
2000-02-02,0.07440206408500671,0.07583333563643727,0.07237466533639506,0.07273271007666249,149040000,0.027627181834459877,0.02332318852580284,-0.008396137333100398,-0.029646630129281166,-0.04217706269093288,-0.022124199947345612,-0.018862553018620148,0.03045980580240296,0.02355031240662839,0.033744567479584965,1,0.015897672492480083
2000-02-03,0.07559433579444885,0.07833690992446904,0.07511724297993463,0.07678659706931976,108240000,0.015897672492480083,0.027627181834459877,0.02332318852580284,-0.008396137333100398,-0.05372435810921646,-0.008163351042267062,-0.015139660419817935,0.034676199518957,0.02774584754297187,0.034539202620469535,1,0.02338205956103179
2000-02-04,0.07738271355628967,0.07797884746974888,0.07583332210771189,0.07797884746974888,123696000,0.02338205956103179,0.015897672492480083,0.027627181834459877,0.02332318852580284,-0.029646630129281166,0.005761055078072248,-0.013274501793112545,0.024204531145419775,0.029256736451668413,0.03436972082115067,0,-0.06361030349132585
2000-02-07,0.0726136639714241,0.077740766880574,0.07249462275096215,0.077740766880574,217488000,-0.06361030349132585,0.02338205956103179,0.015897672492480083,0.027627181834459877,-0.008396137333100398,0.01636679301613484,-0.00982479652856959,0.014472599568404503,0.03148834881268948,0.03161384582891397,1,0.046519507269833206
2000-02-08,0.07607141882181168,0.07869495161535629,0.07249462831395817,0.0744020647974817,468816000,0.046519507269833206,-0.06361030349132585,0.02338205956103179,0.015897672492480083,0.02332318852580284,0.005323959784489749,-0.01161438198382821,0.03876608366356637,0.03415069943426826,0.034272325524205983,1,0.024765199249440623
2000-02-09,0.07797886431217194,0.08024435242547737,0.07785982307924079,0.07893304310811336,589056000,0.024765199249440623,0.046519507269833206,-0.06361030349132585,0.02338205956103179,0.027627181834459877,0.009963223533295823,-0.0060804882070248974,0.04265185818672691,0.038818566533251275,0.035216294640129715,1,0.1863917930453649
2000-02-10,0.09395628422498703,0.09538754863485625,0.08274881568758874,0.08274881568758874,970080000,0.1863917930453649,0.024765199249440623,0.046519507269833206,-0.06361030349132585,0.015897672492480083,0.009390827016291972,0.000613737987012454,0.042373838923607514,0.037656779043071506,0.03463284140367907,1,0.015118513458707787
2000-02-11,0.09538755565881729,0.09872626317738187,0.08847205820029554,0.09860630091192607,423792000,0.015118513458707787,0.1863917930453649,0.024765199249440623,0.046519507269833206,0.02338205956103179,0.043489651126868936,0.02462535310247059,0.0903541958199079,0.06545361166544732,0.05376701594104345,1,0.14841400151796344
2000-02-14,0.11064890027046204,0.11064890027046204,0.0946714599441173,0.09562563849792453,650112000,0.14841400151796344,0.015118513458707787,0.1863917930453649,0.024765199249440623,-0.06361030349132585,0.04183694190640414,0.029101867461269488,0.09088794169775664,0.06280668537355981,0.0532912976742087,0,-0.03956167121229977
2000-02-15,0.1063569039106369,0.11100691910839014,0.10182593671053845,0.11088787793336116,450480000,-0.03956167121229977,0.14841400151796344,0.015118513458707787,0.1863917930453649,0.046519507269833206,0.084241802908262,0.04478288134637587,0.0779281057686532,0.07139285721623145,0.061483776949728876,1,0.04493484452795276
2000-02-16,0.1112450361251831,0.11494179519759774,0.10635693705411801,0.10754920493016695,1019568000,0.04493484452795276,-0.03956167121229977,0.14841400151796344,0.015118513458707787,0.024765199249440623,0.0670255672118354,0.03849439537256561,0.09580382747191603,0.0761070117410834,0.062226727926024704,1,0.0347597918985442
2000-02-17,0.1151798814535141,0.11589597085962841,0.10945664477500983,0.11112599860986416,535776000,0.0347597918985442,0.04493484452795276,-0.03956167121229977,0.14841400151796344,0.1863917930453649,0.07105949626753782,0.0402251616419149,0.0939869563334743,0.0760291776314753,0.06252524912065653,1,0.10970338481368519
2000-02-18,0.12853464484214783,0.13020399098044125,0.11267625224058626,0.11351046819388576,960864000,0.10970338481368519,0.0347597918985442,0.04493484452795276,-0.03956167121229977,0.015118513458707787,0.04073309603817369,0.04211137358252131,0.06846873181641251,0.07559129009580466,0.06260484841279026,0,-0.028229374192202162
2000-02-22,0.12495692819356918,0.12614919547993364,0.12018787269336044,0.12448076358057505,542496000,-0.028229374192202162,0.10970338481368519,0.0347597918985442,0.04493484452795276,0.14841400151796344,0.05965007030916917,0.05074350610778665,0.07256618231208137,0.0781018878021621,0.06576088476008174,1,0.005714516151921167
2000-02-23,0.12567304074764252,0.12698434943273207,0.12197629645682993,0.12352660172484708,511392000,0.005714516151921167,-0.028229374192202162,0.10970338481368519,0.0347597918985442,-0.03956167121229977,0.02432139516713605,0.054281599037699024,0.060552844910818214,0.07297936157388986,0.06494601764955421,0,-0.009531603114095554
2000-02-24,0.12448086589574814,0.12722252618168903,0.11923379936116792,0.12638830954633795,244320000,-0.009531603114095554,0.005714516151921167,-0.028229374192202162,0.10970338481368519,0.04493484452795276,0.03337663263998024,0.05020109992590781,0.05128784274897378,0.07458469584081422,0.06467160259670407,0,-0.06428687001613977
2000-02-25,0.11673018336296082,0.12459986635605799,0.11160308763565444,0.12459986635605799,278736000,-0.06428687001613977,-0.009531603114095554,0.005714516151921167,-0.028229374192202162,0.0347597918985442,0.022483343111570575,0.0467714196895542,0.053935092715932935,0.07664439922061907,0.06336370800838302,0,-0.0071723466796308
2000-02-28,0.11589594930410385,0.11732629938595508,0.11398759915984048,0.11613403169199346,517872000,-0.0071723466796308,-0.06428687001613977,-0.009531603114095554,0.005714516151921167,0.10970338481368519,0.00267401072863378,0.02170355338340373,0.06529220349556651,0.06618609390021629,0.06408286301852369,1,0.05210977308401106
2000-02-29,0.12209538370370865,0.12352664833626473,0.11517988567845182,0.11517988567845182,306048000,0.05210977308401106,-0.0071723466796308,-0.06428687001613977,-0.009531603114095554,-0.028229374192202162,-0.02070113557002942,0.01947446736956987,0.027211963655622794,0.06680498803813983,0.06330033239795171,0,-0.02973292775931632
2000-03-01,0.11851856857538223,0.1220953580571452,0.11661112581642691,0.1220953580571452,383568000,-0.02973292775931632,0.05210977308401106,-0.0071723466796308,-0.06428687001613977,0.005714516151921167,-0.004633306114786774,0.009844044526174633,0.041580771365020947,0.05129258892994674,0.06310160530840075,0,-0.069784048046948
2000-03-02,0.11052984744310379,0.11947274236024251,0.11017272385045009,0.11947274236024251,191040000,-0.069784048046948,-0.02973292775931632,0.05210977308401106,-0.0071723466796308,-0.009531603114095554,-0.011722794897034271,0.010826918871472977,0.042389419417785366,0.050325737484354614,0.06438047271993631,1,0.01605067449251305
2000-03-03,0.1123182401061058,0.11351050091874622,0.10969562245940294,0.1106488866639164,273696000,0.01605067449251305,-0.069784048046948,-0.02973292775931632,0.05210977308401106,-0.06428687001613977,-0.02377328388360476,-0.0006449703860170978,0.04956734783640118,0.05458210293134476,0.06774123161959006,0,-0.006387679222214934
2000-03-06,0.11160307377576828,0.12161919520750038,0.11064889526512448,0.11303433813042045,432096000,-0.006387679222214934,0.01605067449251305,-0.069784048046948,-0.02973292775931632,-0.0071723466796308,-0.007705774981874197,-0.002515882126620214,0.04604742303872069,0.053544475699847105,0.06774077754573798,1,0.3535733195737839
2000-03-07,0.15893922746181488,0.16645085685331595,0.136880517648702,0.14308083831654167,1952208000,0.3535733195737839,-0.006387679222214934,0.01605067449251305,-0.069784048046948,0.05210977308401106,-0.007548841490391023,-0.014124988530210224,0.046051032464272376,0.0363275397934081,0.0679845041222931,1,0.008216674961990607
2000-03-08,0.16025055944919586,0.16168182379155827,0.14737373788278624,0.15884951934455005,668736000,0.008216674961990607,0.3535733195737839,-0.006387679222214934,0.01605067449251305,-0.02973292775931632,0.05274386780756355,0.02405528084638838,0.17114087859888008,0.12124492828701747,0.09862342793531172,1,0.1773187339740905
2000-03-09,0.19134102761745453,0.20603646363581504,0.16168184890870393,0.16215802741319546,952944000,0.1773187339740905,0.008216674961990607,0.3535733195737839,-0.006387679222214934,-0.069784048046948,0.06033378835182494,0.024305496727395327,0.16736861708275194,0.12120544790874178,0.09884481415806438,1,0.16254777880211563
2000-03-10,0.22511358559131622,0.2766226891535098,0.1998361196730807,0.20126738408429193,2161200000,0.16254777880211563,0.1773187339740905,0.008216674961990607,0.3535733195737839,0.01605067449251305,0.10975434475603266,0.04299053043621394,0.15539617523720672,0.1295263345273685,0.10360207095816662,1,0.23494092890560497
2000-03-13,0.28473132848739624,0.28616167839891854,0.20222061738698816,0.20412897412662748,2415168000,0.23494092890560497,0.16254777880211563,0.1773187339740905,0.008216674961990607,-0.006387679222214934,0.13905376561795316,0.06567399531803947,0.14688973216048376,0.1285101557696352,0.10201293294556571,0,-0.30400847470321896
2000-03-14,0.21009032428264618,0.28318106301259005,0.2060364419099346,0.28318106301259005,1567776000,-0.30400847470321896,0.23494092890560497,0.16254777880211563,0.1773187339740905,0.3535733195737839,0.18731948724351716,0.08988532287656306,0.12519944932256052,0.1358579988507844,0.11027982670241407,0,-0.04172103987638226
2000-03-15,0.20150546729564667,0.2309567827823094,0.19458997078045936,0.22514379548649618,995616000,-0.04172103987638226,-0.30400847470321896,0.23494092890560497,0.16254777880211563,0.008216674961990607,0.05580312838811656,0.054273498097840045,0.21793328946951285,0.18474001961755324,0.1339104418848771,0,-0.11477526276557128
2000-03-16,0.179655522108078,0.2150983720702807,0.17670507717804193,0.2079438654840563,750384000,-0.11477526276557128,-0.04172103987638226,-0.30400847470321896,0.23494092890560497,0.1773187339740905,0.045815585420441986,0.05307468688613346,0.22176982008907323,0.1853834985725605,0.13397208312461445,1,0.05880064395041501
2000-03-17,0.19053614139556885,0.20412905579825127,0.17548265226347567,0.17551287650908376,557616000,0.05880064395041501,-0.11477526276557128,-0.04172103987638226,-0.30400847470321896,0.16254777880211563,-0.012603213927490368,0.04857556541427112,0.21688705255539686,0.18920309188087922,0.13786080874364176,0,-0.0006254563756813693
2000-03-20,0.19041700661182404,0.2043670378427204,0.18433572764025935,0.19804767653333655,365280000,-0.0006254563756813693,0.05880064395041501,-0.11477526276557128,-0.04172103987638226,0.23494092890560497,-0.033352640897830486,0.05285056236006132,0.20026727224659308,0.18886921327506936,0.13806454083536449,0,-0.05073574000751571
2000-03-21,0.18099704384803772,0.19244350044994982,0.16597378447075664,0.19077415389126143,536640000,-0.05073574000751571,-0.0006254563756813693,0.05880064395041501,-0.11477526276557128,-0.30400847470321896,-0.08046591795408775,0.053426784644714675,0.14001718284405465,0.1886770940879166,0.136706530495746,1,0.007223994788094264
2000-03-22,0.18230929970741272,0.18791257360240382,0.1793277159587361,0.18242834091260732,230592000,0.007223994788094264,-0.05073574000751571,-0.0006254563756813693,0.05880064395041501,-0.04172103987638226,-0.02981137101494711,0.012995878686584717,0.06423090988980701,0.15804595676475908,0.13721310081033777,1,0.017501335699333143
2000-03-23,0.18552803993225098,0.19554416212993544,0.18028190324315363,0.1806399410945767,309408000,0.017501335699333143,0.007223994788094264,-0.05073574000751571,-0.0006254563756813693,-0.11477526276557128,-0.020022364082051804,0.01289661066919508,0.06567551668088482,0.1580496038032563,0.13720609818263796,0,-0.042668321426989
2000-03-24,0.17777837812900543,0.19268260350124472,0.1716970954705585,0.18433583939703305,231600000,-0.042668321426989,0.017501335699333143,0.007223994788094264,-0.05073574000751571,0.05880064395041501,0.0064329556109290805,-0.0030851291582806558,0.039317904640474646,0.14729015360568565,0.13704743285732537,0,-0.06799078177154477
2000-03-27,0.16609284281730652,0.1831435019435728,0.16454345151418368,0.1774202594059666,388944000,-0.06799078177154477,-0.042668321426989,0.017501335699333143,0.007223994788094264,-0.0006254563756813693,-0.013860837464551723,-0.02360673918119112,0.03079350962074033,0.1354706644235072,0.13643191810167718,0,-0.07758891185028462
2000-03-28,0.15369313955307007,0.16215802887411992,0.15071155553672674,0.16036962700361682,393312000,-0.07758891185028462,-0.06799078177154477,-0.042668321426989,0.017501335699333143,-0.05073574000751571,-0.027333902543724403,-0.0538999102489061,0.03755069601226765,0.1006186379378881,0.1377649641685103,0,-0.06821901425724013
2000-03-29,0.14355798065662384,0.15786606944642576,0.13735765784020113,0.154289265573084,469440000,-0.06821901425724013,-0.07758891185028462,-0.06799078177154477,-0.042668321426989,0.007223994788094264,-0.03270453691227818,-0.03125795396361265,0.04322591953949685,0.05163685768422036,0.1391204146616298,0,-0.005835023107506639
2000-03-30,0.14272275567054749,0.1559585381173888,0.13449595312795404,0.13926500861760588,361920000,-0.005835023107506639,-0.06821901425724013,-0.07758891185028462,-0.06799078177154477,0.017501335699333143,-0.047793138721345066,-0.033907751401698445,0.03873816404631065,0.052897926014884925,0.13998436227130812,1,0.12158341164838722
2000-03-31,0.1611744612455368,0.167643087064227,0.14975821822686208,0.15247056624774558,962976000,0.12158341164838722,-0.005835023107506639,-0.06821901425724013,-0.07758891185028462,-0.042668321426989,-0.05246041048271303,-0.02301372743589198,0.02911519947653981,0.045025229085855496,0.13880142296737527,0,-0.08145803332153533
2000-04-03,0.14856600761413574,0.16025056162120652,0.1443921699588141,0.1597139483532366,329952000,-0.08145803332153533,0.12158341164838722,-0.005835023107506639,-0.06821901425724013,-0.06799078177154477,-0.019610063867637775,-0.016735450666094758,0.08395001490843931,0.05968995352108535,0.14092201996603032,0,-0.03761974001046834
2000-04-04,0.14308081567287445,0.1590582434686283,0.10874141854685959,0.15643472584986143,513792000,-0.03761974001046834,-0.08145803332153533,0.12158341164838722,-0.005835023107506639,-0.07758891185028462,-0.022303514177635885,-0.024818708360680154,0.08607935887934953,0.06266498685880374,0.1425972066570653,1,0.20090032790371767
2000-04-05,0.17491671442985535,0.18600513553576928,0.13711954794574274,0.1445121379754749,639600000,0.20090032790371767,-0.03761974001046834,-0.08145803332153533,0.12158341164838722,-0.06821901425724013,-0.014309679809672632,-0.02350710836097542,0.08138984693858729,0.06219778143457634,0.11838521789449515,1,0.04530956934041821
2000-04-06,0.18302440643310547,0.1923244220652953,0.1743205108362516,0.18302440643310547,404592000,0.04530956934041821,0.20090032790371767,-0.03761974001046834,-0.08145803332153533,-0.005835023107506639,0.03951418862251893,-0.004139475049413074,0.11770866127130916,0.09456351227712403,0.12706164213359464,1,0.06677521921782874
2000-04-07,0.195663183927536,0.2003131998910685,0.18409767143864827,0.1922054356648584,318576000,0.06677521921782874,0.04530956934041821,0.20090032790371767,-0.03761974001046834,0.12158341164838722,0.0497431071121039,-0.001358651685304569,0.11497303740326797,0.09567298132646833,0.12088365044821858,0,-0.09250988178023997
2000-04-10,0.17837442457675934,0.21056738219169785,0.17467766642137308,0.19900187087232543,395280000,-0.09250988178023997,0.06677521921782874,0.04530956934041821,0.20090032790371767,-0.08145803332153533,0.038781468625992195,0.009585702379177205,0.10886169346279256,0.09667690801739992,0.11580319513182571,0,-0.061337319561060547
2000-04-11,0.16776220500469208,0.18123607587261223,0.15261990148388943,0.1659435926722621,457584000,-0.061337319561060547,-0.09250988178023997,0.06677521921782874,0.04530956934041821,-0.03761974001046834,0.03657109893425126,0.0071337923783076854,0.11198094191242966,0.0991424898704357,0.10213655891310763,0,-0.10955215620048663
2000-04-12,0.15035443007946014,0.1716970570586323,0.14975829612980068,0.16800122579148305,313440000,-0.10955215620048663,-0.061337319561060547,-0.09250988178023997,0.06677521921782874,0.20090032790371767,0.03182758302413282,0.00875895160723009,0.11632733827368766,0.09772242140800842,0.07879055985179695,0,-0.043772232803404275
2000-04-13,0.14391504228115082,0.15691181629046896,0.14141147986975186,0.1515466264384435,313296000,-0.043772232803404275,-0.10955215620048663,-0.061337319561060547,-0.09250988178023997,0.04530956934041821,-0.030262913796708035,0.0046256374129054435,0.08101649082775335,0.10211546457720573,0.08158171183419037,0,-0.09214153789883321
2000-04-14,0.13124707341194153,0.14510829444517748,0.12495700539749438,0.13473413262208703,421920000,-0.09214153789883321,-0.043772232803404275,-0.10955215620048663,-0.061337319561060547,0.06677521921782874,-0.048079274225472535,0.0008319164433156785,0.06917166172293569,0.10324572532844341,0.07848085020716221,1,0.04983661632809985
2000-04-17,0.1379537135362625,0.14308082085816473,0.12018788406275821,0.12018788406275821,294096000,0.04983661632809985,-0.09214153789883321,-0.043772232803404275,-0.10955215620048663,-0.09250988178023997,-0.0798626256488049,-0.020540578511406365,0.02663595511454944,0.09742941741447866,0.07866345113712779,1,0.16312553423843767
2000-04-18,0.16239696741104126,0.1712199050991543,0.14737370935519759,0.15184424849259404,477504000,0.16312553423843767,0.04983661632809985,-0.09214153789883321,-0.043772232803404275,-0.061337319561060547,-0.051393326027136955,-0.007411113546442848,0.062143647294886965,0.09715429146454173,0.08006833730534389,0,-0.0489029406583423
2000-04-19,0.15464633703231812,0.16978955002595672,0.15261985351793259,0.167524069940557,278352000,-0.0489029406583423,0.16312553423843767,0.04983661632809985,-0.09214153789883321,-0.10955215620048663,-0.0065007552672373126,0.012663413878447754,0.11323656151120176,0.11009638593388606,0.08898537351578804,0,-0.005408436693517544
